,Date,Julian_day,Day_no.,Trip_number,Month.Year,Boat_ramp,Boat_ramp_lat,Boat_ramp_long,Day_type,Lat,Long,Lat_bins,SST,onekm,twokm,fivekm,Kernel.density,DisFromBRm,DisFromBRnm,DisFromBRkm,X5nm_grid._block_code,Maidenhead..Grid.Square,No.FishUndamaged,No.FishDP,TotalFishHooked,PerDP,ProDP,BinDP,No.Undamaged_perHour,No.FishDP_perHour,TotalFishHooked_perHour,Dp.rate_perHour,Time_line_in,Time_lines_out,Median_time,DecMedian_time,Fishing_hours,DecFishingHours,FishingTime,GearCost_DP,FishMeth,BurleyUsed,BaitType,Max_hook,Min_hook..,Boat.name.number,Boat_Length,InterviewTime,Comments,Have_you_been_interviewed_about,How_many_times_have_you_fished_,BR_exp,YrsFishing,DaysBoatFished,DaysBoatFished_last.yr,lunar
108,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.99414158,113.8171385,21.7S - 22.1S,23.86999893,0,1,4,1.838427476,11.74,10.2,18.89,181AT,OG68va,14,8,22,36.36363636,0.363636364,1,2.8,1.6,4.4,7.272727272,07:00,12:00,09:30,9.5,05:00,5,5,NA,Bottom-bashing (drifting),No,Squid,160,140,Dw621,7,14:00,"14 fish caught, 8 lost, 7m white fibreglass covered catamaran",No,50,2,NA,50,2,Full
109,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.00380814,113.8788912,21.7S - 22.1S,23.54999924,0,0,3,2.448964006,8.95,7.78,14.4,180AU,OG67wx,4,3,7,42.85714286,0.428571429,1,0.615384615,0.461538462,1.076923077,6.593406594,07:00,13:30,10:15,10.25,06:30,6.5,7,NA,Trolling,No,Artificial plastic lure,5,0,En398,5,14:15,"4fish caught, 3 lost, 5 m white metal boat",No,>100,5,15,50,2,Full
110,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.00766844,113.8001861,21.7S - 22.1S,23.54999924,0,0,3,1.632172404,13.15,11.42,21.16,180AT,OG67vx,15,10,25,40,0.4,1,2.727272727,1.818181818,4.545454545,7.272727273,08:00,13:30,10:45,10.75,05:30,5.5,6,NA,Bottom-bashing (drifting),No,Squid,300,150,En649 name lazy j,7,14:15,"15 fish caught, 10 fish lost, 7m white fibreglass boat with blue cover over console",No,>100,5,50,50,2,Full
111,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.02650802,113.841931,21.7S - 22.1S,23.54999924,0,0,4,2.058453508,11.75,10.21,18.9,180AU,OG67wx,15,5,20,25,0.25,1,3.333333333,1.111111111,4.444444444,5.555555556,08:30,13:00,10:45,10.75,04:30,4.5,5,NA,Bottom-bashing (drifting),No,Squid,275,70,Be236,6,14:30,"15 fish caught, 5 lost, 6m covered metal boat blue cabin, ",No,40,2,25,>100,5,Full
112,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.12732374,113.8293274,22.1S - 22.5S,23.54999924,0,0,2,1.377860857,17.64,15.33,28.39,179AT,OG67vu,19,9,28,32.14285714,0.321428571,1,3.304347826,1.565217391,4.869565217,5.590062111,07:30,13:15,10:22,10.37,05:45,5.75,6,NA,Bottom-bashing (drifting),No,Mullet,120,65,Dm900,6,14:30,"19 fish caught, 9 taken, 6m grey metal boat",No,20,1,30,>100,5,Full
113,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.93726326,113.9349229,21.7S - 22.1S,23.86999893,0,2,9,2.69062836,3.24,2.82,5.21,181AV,OG68xb,60,0,60,0,0,0,14.11764706,0,14.11764706,0,10:15,14:30,12:22,12.37,04:15,4.25,4,NA,Bottom-bashing (drifting),No,Mulie,10,5,Dj749,4,14:45,"60 fish caught, none lost, 4m white metal boat",No,>100,5,50,30,2,Full
114,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.93377085,113.8481069,21.7S - 22.1S,23.86999893,0,0,3,2.292760542,8.43,7.33,13.57,181AU,OG68wb,14,6,20,30,0.3,1,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Squid,100,NA,44659,5,14:45,"14 fish caught, 6 lost, 5m white fibreglass boat",No,>100,5,NA,35,2,Full
115,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.95020499,113.8339329,21.7S - 22.1S,23.86999893,1,1,3,2.047373449,9.58,8.32,15.41,181AU,OG68wb,8,1,9,11.11111111,0.111111111,1,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Squid,110,100,Ar260,4,14:45,"8 fish caught, 1lost, 4m tinny",No,3,1,20,50,2,Full
116,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.9808085,113.8272888,21.7S - 22.1S,23.86999893,0,1,5,1.938682175,10.74,9.33,17.28,181AT,OG68va,4,4,8,50,0.5,1,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Squid,100,NA,Er163,4,15:00,"4fish caught, 4 lost, 4m metal boat",No,>100,5,3,50,2,Full
117,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.00791483,113.850986,21.7S - 22.1S,23.54999924,0,0,4,2.269828569,10.47,9.1,16.85,180AU,OG67wx,3,0,3,0,0,0,0.428571429,0,0.428571429,0,07:30,14:30,11:00,11,07:00,7,7,NA,Trolling,No,Artificial plastic lure,5,0,Eq693,6,15:15,"3 fish caught, 6m fibreglass boat, dark blue hull with yellow stripe",No,2,1,8,>100,5,Full
118,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.71222968,113.9454825,21.7S - 22.1S,24.18999863,0,0,0,1.692433641,13.97,12.14,22.48,184AV,OG68xg,1,0,1,0,0,0,0.25,0,0.25,0,09:00,13:00,11:00,11,04:00,4,4,NA,Trolling,No,Artificial plastic lure,5,0,Kf634,6,15:45,"1 fish caught, 6m metal boat with covered console ",No,15,1,50,>100,5,Full
119,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.77713729,114.0819678,21.7S - 22.1S,23.28999901,0,0,0,1.621507668,11.48,9.98,18.48,183AW,OG78af,25,5,30,16.66666667,0.166666667,1,3.703703704,0.740740741,4.444444444,2.469135803,08:30,15:15,11:52,11.87,06:45,6.75,7,NA,Bottom-bashing (drifting),No,Mulie,30,15,67923,4,16:00,"25 fish caught, 5 lost, 4 m white metal boat",No,10,1,25,45,2,Full
120,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.1502181,113.8244175,22.1S - 22.5S,23.54999924,0,0,2,1.204427967,19.15,16.64,30.82,179AT,OG67vu,20,4,24,16.66666667,0.166666667,1,2.666666667,0.533333333,3.2,2.222222223,09:00,16:30,12:45,12.75,07:30,7.5,8,NA,Bottom-bashing (drifting),No,Squid,100,20,Ahx172n,5,17:00,"20 fish caught, 4 lost, 5m white fibreglass boat with covered console ",No,75,3,30,75,3,Full
121,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.94781824,113.8918037,21.7S - 22.1S,23.86999893,0,0,7,2.674599537,6.03,5.24,9.7,181AU,OG68wb,3,0,3,0,0,0,0.571428571,0,0.571428571,0,11:00,16:15,13:37,13.62,05:15,5.25,5,NA,Trolling,No,Artificial plastic lure,5,0,Aw229,5,17:15,"3 fish caught, none lost, trolled over huge area around 30nm, 5 m white fibreglass boat, ",No,50,2,20,60,3,Full
122,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.96417251,113.9048031,21.7S - 22.1S,23.86999893,2,2,6,2.6786143,5.89,5.12,9.48,181AU,OG68wa,1,0,1,0,0,0,0.117647059,0,0.117647059,0,06:30,15:00,10:45,10.75,08:30,8.5,9,NA,Trolling,,Artificial plastic lure,5,0,Ek140,5,15:30,"1fish caught, 5m yellow fibreglass boat with covered console ",No,1,1,8,35,2,Full
123,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.13318962,113.8586475,22.1S - 22.5S,23.54999924,0,0,2,1.539906713,17.07,14.83,27.46,179AU,OG67wu,4,1,5,20,0.2,1,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Trolling,,Artificial plastic lure,5,0,Eq479,7,17:45,"4 fish caught, 1 lost, 7m blue hull fibreglass boat",No,3,1,30,50,2,Full
124,30/07/15,15211,9,1,Jul/Aug 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.94710697,113.8326822,21.7S - 22.1S,23.86999893,1,1,3,2.045581351,9.6,8.34,15.45,181AT,OG68vb,6,0,6,0,0,0,0.510638298,0,0.510638298,0,06:00,17:45,11:52,11.87,11:45,11.75,12,NA,Trolling,,Artificial plastic lure,5,0,Bm396,6,18:15,"6 fish caught, 6m white metal boat",No,10,1,8,30,2,Full
125,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.76702153,114.202065,21.7S - 22.1S,23.27999878,1,2,2,1.830435751,4.79,4.16,7.7,183AY,OG78cf,32,12,44,27.27272727,0.272727273,1,14.22222222,5.333333333,19.55555556,12.12121212,08:15,10:30,09:22,9.37,02:15,2.25,2,NA,Bottom-bashing (drifting),No,Squid,15,10,Bz799,4,11:45,"32 fish caught, 12 lost, 4m white metal boat ",No,>100,5,50,100,4,Full
126,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.77474807,114.1964489,21.7S - 22.1S,23.27999878,0,2,2,1.839738223,4.16,3.61,6.69,183AY,OG78cf,25,1,26,3.846153846,0.038461538,1,12.5,0.5,13,1.923076923,09:30,11:30,10:30,10.5,02:00,2,2,NA,Bottom-bashing (drifting),No,Prawns,20,10,Bg376 name pugwash,5,12:15,"25 fish caught, 1 lost, 5m white fibreglass boat ",No,55,3,50,15,1,Full
127,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.85195155,114.229906,21.7S - 22.1S,23.27999878,0,0,0,1.752427117,3.86,3.35,6.21,182AY,OG78cd,5,5,10,50,0.5,1,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Prawns,10,5,"Small red rubber boat, trailer licence plate number ex158",2,12:45,"5fish caught, 5 lost, small 2m red rubber boat",No,3,1,60,10,1,Full
128,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.76304011,114.1937821,21.7S - 22.1S,23.27999878,1,2,2,1.820624791,4.88,4.24,7.85,183AY,OG78cf,18,0,18,0,0,0,5.142857143,0,5.142857143,0,08:30,12:00,10:15,10.25,03:30,3.5,4,NA,Bottom-bashing (drifting),No,Squid,20,15,Dl755,3,12:45,"18 fish caught, 3m tinny",No,>100,5,60,20,1,Full
129,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.62598504,114.1995572,21.3S - 21.7S,23.80999947,0,0,0,1.380578421,14.28,12.4,22.97,185AY,OG78ci,7,1,8,12.5,0.125,1,2,0.285714286,2.285714286,3.571428571,09:00,12:30,10:45,10.75,03:30,3.5,4,NA,Bottom-bashing (drifting),No,Squid,65,NA,Et740,7,13:30,"7 fish caught, 1 lost, 7m white fibreglass boat with covered console ",No,20,1,50,>100,5,Full
130,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.74118905,114.2705125,21.7S - 22.1S,23.62999916,0,0,0,1.567277814,8.78,7.63,14.13,184AZ,OG78dg,58,0,58,0,0,0,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Bottom-bashing (drifting),No,Squid,20,15,Db625 name choomy,5,13:30,"58 fish caught, 5m white metal boat with black shade ",No,>100,5,20,30,2,Full
131,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.59714809,114.1558403,21.3S - 21.7S,23.80999947,0,0,0,1.174789132,16.21,14.09,26.1,185AX,OG78bj,12,0,12,0,0,0,3.692307692,0,3.692307692,0,11:00,14:15,12:37,12.62,03:15,3.25,3,NA,Bottom-bashing (drifting),No,Mullet,110,NA,At904 name rough as guts,6,15:00,"12 fish caught, 6m white metal boat with cabin, ",No,20,1,20,25,1,Full
132,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.63083142,114.4152588,21.3S - 21.7S,23.62999916,0,0,0,0.66166954,20.77,18.05,33.43,185BA,OG78ei,1,0,1,0,0,0,2,0,2,0,11:00,11:30,11:15,11.25,00:30,0.5,1,NA,Trolling,No,Artificial plastic lure,5,0,Dc823,5,17:00,"1 sailfish caught only fishing for 15mins total, 5m white metal boat",No,20,1,20,50,2,Full
133,31/07/15,15212,10,1,Jul/Aug 2015,Bundegi,-21.831222,114.174006,Weekday,-21.68015391,114.3703912,21.3S - 21.7S,23.62999916,0,0,0,0.907922793,16.36,14.22,26.33,184BA,OG78eh,2,0,2,0,0,0,0.380952381,0,0.380952381,0,10:30,15:45,13:07,13.12,05:15,5.25,5,NA,Trolling,No,Artificial plastic lure,5,0,16247,NA,17:15,"2 fish caught, white fibreglass boat with red shade, ",No,>100,5,10,100,4,Full
134,02/08/15,15214,11,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-22.07270896,114.5050111,21.7S - 22.1S,21.8599987,0,0,0,0.17562658,24.77,21.52,39.86,180BC,OG77gw,6,0,6,0,0,0,2.666666667,0,2.666666667,0,12:00,14:15,13:07,13.12,02:15,2.25,2,NA,Bottom-bashing (anchored),No,Mullet,5,0,Cut snake,7,15:00,"6fish caugh, 7m red covered fibreglass boat, ",No,10,1,NA,40,2,Full
135,02/08/15,15214,11,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.77104806,114.3855597,21.7S - 22.1S,22.75,0,0,0,0.846575437,20.3,17.64,32.67,183BA,OG78ef,10,1,11,9.090909091,0.090909091,1,3.636363636,0.363636364,4,3.305785124,10:00,12:45,11:22,11.37,02:45,2.75,3,NA,Bottom-bashing (drifting),No,Squid,20,NA,Td1606 name morton hire boat,7,15:45,"7m covered metal boat, 10 fish caught, 1 lost",No,1,1,30,5,1,Full
136,02/08/15,15214,11,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.616155,114.6188986,21.3S - 21.7S,23.1099987,0,0,0,0.210493989,38.69,33.62,62.27,185BD,OG78hj,2,0,2,0,0,0,4,0,4,0,12:00,12:30,12:15,12.25,00:30,0.5,1,NA,Trolling,No,Artificial plastic lure,5,0,C1586 name jet wave trident,6,16:00,"2 fish caught, 6m light blue metal boat with covered console ",No,>100,5,50,100,4,Full
137,02/08/15,15214,11,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekendday,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,5,0,5,0,0,0,0.555555556,0,0.555555556,0,07:30,16:30,12:00,12,09:00,9,9,NA,Trolling,No,Artificial plastic lure,5,0,Al 450,5,17:00,"5 fish caught, 0 lost, 5m white fibreglass boat",No,2,1,20,>100,5,Full
138,02/08/15,15214,11,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-22.12099207,114.1142906,22.1S - 22.5S,22.71999931,0,0,0,0.711344523,11.52,10.01,18.55,179AX,OG77bv,30,0,30,0,0,0,7.058823529,0,7.058823529,0,12:30,16:45,14:37,14.62,04:15,4.25,4,NA,Bottom-bashing (drifting),No,Squid,10,5,Ev075,6,17:15,"30 fish caught, 6m covered metal boat",No,2,1,20,>100,5,Full
139,02/08/15,15214,11,1,Jul/Aug 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-22.02843301,114.4932629,21.7S - 22.1S,21.8599987,0,0,0,0.229038065,23.22,20.17,37.36,180BB,OG77fx,5,0,5,0,0,0,NA,NA,NA,NA,,,,NA,,NA,NA,NA,Trolling,,Artificial plastic lure,5,0,46606,6,15:45,"5 fish caught, 6m White and blue fibreglass boat with beige cover",No,50,2,10,60,3,Full
140,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.14872519,114.1208581,22.1S - 22.5S,24.75,0,0,0,0.644241488,13.38,11.63,21.53,179AX,OG77bu,2,0,2,0,0,0,0.5,0,0.5,0,11:00,15:00,13:00,13,04:00,4,4,NA,Bottom-bashing (anchored),Yes,Mackerel,5,0,61742,3,15:30,Small tiger shark hooked in shallows,No,0,1,15,50,2,Waxing
141,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.92941176,114.4211806,21.7S - 22.1S,24.57999992,0,0,1,0.50838919,18.15,15.77,29.21,181BB,OG78fb,30,4,34,11.76470588,0.117647059,1,3.870967742,0.516129032,4.387096774,1.518026565,08:30,16:15,12:22,12.37,07:45,7.75,8,NA,Bottom-bashing (anchored),Yes,Squid,15,5,Af499,5,17:15,,No,3,1,NA,15,1,Waxing
142,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.83567947,114.3658329,21.7S - 22.1S,24.57999992,0,0,0,0.895384097,16.72,14.53,26.91,182BA,OG78ed,3,0,3,0,0,0,1.090909091,0,1.090909091,0,07:00,09:45,08:22,8.37,02:45,2.75,3,NA,Trolling,No,Artificial plastic lure,5,0,Bt446,6,14:15,,No,0,1,20,5,1,Waxing
143,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.65569761,114.2833349,21.3S - 21.7S,24.86999893,0,0,1,1.319779814,22.7,19.72,36.53,185AZ,OG78di,15,1,16,6.25,0.0625,1,1.764705882,0.117647059,1.882352941,0.735294118,06:30,15:00,10:45,10.75,08:30,8.5,9,NA,Bottom-bashing (drifting),No,Squid,40,25,Bp143,4,15:30,,No,3,1,15,25,1,Waxing
144,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.90904273,114.4490924,21.7S - 22.1S,24.57999992,0,0,1,0.454053166,20.11,17.47,32.36,182BB,OG78fc,7,0,7,0,0,0,7,0,7,0,14:00,15:00,14:30,14.5,01:00,1,1,NA,Bottom-bashing (anchored),No,Mackerel,15,10,Eg943,6,16:15,,No,>100,5,7,>100,5,Waxing
145,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.73704293,114.2885561,21.7S - 22.1S,24.86999893,0,0,0,1.485322327,17.89,15.54,28.79,184AZ,OG78dg,30,20,50,40,0.4,1,7.5,5,12.5,10,11:00,15:00,13:00,13,04:00,4,4,NA,Bottom-bashing (drifting),No,Squid,20,NA,60470,7,16:30,,No,>100,5,NA,65,3,Waxing
146,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.67006165,114.0544,21.3S - 21.7S,25.22999954,0,0,0,1.316071212,20.49,17.8,32.97,184AW,OG78ah,10,1,11,9.090909091,0.090909091,1,1.290322581,0.129032258,1.419354839,1.173020528,08:00,15:45,11:52,11.87,07:45,7.75,8,NA,Bottom-bashing (drifting),No,Squid,100,NA,"Au466, name cool runnin",5,16:45,,No,4,1,30,30,2,Waxing
147,23/09/15,15266,12,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.64848578,114.3184067,21.3S - 21.7S,24.86999893,0,0,1,1.149643849,24.14,20.98,38.85,185AZ,OG78di,12,0,12,0,0,0,4,0,4,0,09:00,12:00,10:30,10.5,03:00,3,3,NA,Trolling,No,Artificial plastic lure,5,0,Es276,7,17:30,Next entry also this boat  one entry for bottom fishing one for trolling,No,50,2,45,35,2,Waxing
148,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.82183496,113.9919034,21.7S - 22.1S,25.20999908,0,0,1,2.130259462,6.31,5.48,10.15,183AV,OG68xe,0,7,7,100,1,1,0,1.076923077,1.076923077,15.38461538,08:30,15:00,11:45,11.75,06:30,6.5,7,NA,Bottom-bashing (drifting),Yes,Prawns,50,20,Dw066,3,15:30,,No,8,1,45,30,2,Waxing
149,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.96280078,113.9188024,21.7S - 22.1S,25.20999908,0,0,1,2.669952307,5.14,4.47,8.28,181AV,OG68xa,3,2,5,40,0.4,1,0.571428571,0.380952381,0.952380952,7.619047619,12:00,17:15,14:37,14.62,05:15,5.25,5,NA,Bottom-bashing (anchored),Yes,Mulie,5,0,Df527,5,18:00,,No,15,1,10,15,1,Waxing
150,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.75481874,114.1076852,21.7S - 22.1S,24.86999893,0,0,0,1.607212389,13.7,11.91,22.05,183AX,OG78bf,4,1,5,20,0.2,1,0.941176471,0.235294118,1.176470588,4.705882353,06:30,10:45,08:37,8.62,04:15,4.25,4,NA,Trolling,No,Artificial plastic lure,5,0,Bd628,5,11:00,,No,>100,5,10,50,2,Waxing
151,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.85151388,113.9705813,21.7S - 22.1S,25.20999908,0,0,2,2.353727989,4.22,3.66,6.79,182AV,OG68xd,17,10,27,37.03703704,0.37037037,1,2.615384615,1.538461538,4.153846154,5.698005698,07:00,13:30,10:15,10.25,06:30,6.5,7,NA,Bottom-bashing (drifting),No,Squid,35,30,Aj052,4,14:00,,No,3,1,5,100,4,Waxing
152,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.66538292,114.0782796,21.3S - 21.7S,25.05999947,0,0,0,1.304119435,18.23,15.85,29.35,185AW,OG78ai,20,0,20,0,0,0,3.47826087,0,3.47826087,0,08:00,13:45,10:52,10.87,05:45,5.75,6,NA,Bottom-bashing (drifting),No,Squid,100,NA,Td1477 Hire boat,5,14:30,Hire boat,No,4,1,50,10,1,Waxing
153,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.01053081,113.8805021,21.7S - 22.1S,25.02999878,0,0,1,2.42157799,9.21,8.01,14.83,180AU,OG67wx,1,0,1,0,0,0,0.148148148,0,0.148148148,0,07:30,14:15,10:52,10.87,06:45,6.75,7,NA,Trolling,No,Artificial plastic lure,5,0,Bt057,5,14:45,Trolled over huge area 20+ miles,No,2,1,5,10,1,Waxing
154,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.93850597,113.904485,21.7S - 22.1S,25.20999908,0,0,2,2.721035705,5.03,4.37,8.09,181AU,OG68wb,2,0,2,0,0,0,0.296296296,0,0.296296296,0,09:00,15:45,12:22,12.37,06:45,6.75,7,NA,Bottom-bashing (anchored),No,Squid,25,15,Bn195,4,16:15,,No,30,2,8,5,1,Waxing
155,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.88358572,113.940933,21.7S - 22.1S,25.20999908,0,0,2,2.618394076,3.07,2.67,4.94,182AV,OG68xc,6,4,10,40,0.4,1,1.5,1,2.5,10,11:30,15:30,13:30,13.5,04:00,4,4,NA,Bottom-bashing (anchored),No,Mulie,20,15,Bl210,4,16:45,,No,1,1,40,5,1,Waxing
156,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.02391097,113.8288635,21.7S - 22.1S,25.02999878,0,0,1,1.85917801,12.27,10.66,19.74,180AT,OG67vx,5,0,5,0,0,0,0.555555556,0,0.555555556,0,08:00,17:00,12:30,12.5,09:00,9,9,NA,Trolling,No,Artificial plastic lure,5,0,Td1801 Hire boat Leo's,7,17:45,Hire boat leos,No,2,1,20,50,2,Waxing
157,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.00223037,113.8151328,21.7S - 22.1S,25.02999878,0,0,2,1.826345881,12.13,10.54,19.52,180AT,OG67vx,5,2,7,28.57142857,0.285714286,1,1,0.4,1.4,5.714285714,10:00,15:00,12:30,12.5,05:00,5,5,NA,Bottom-bashing (drifting),No,Squid,250,100,Dv978,6,18:00,,No,0,1,15,30,2,Waxing
158,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.90877415,113.9173422,21.7S - 22.1S,25.20999908,0,0,2,2.717361051,3.87,3.36,6.23,182AV,OG68xc,3,0,3,0,0,0,1.5,0,1.5,0,12:00,14:00,13:00,13,02:00,2,2,NA,Trolling,No,Artificial plastic lure,5,0,Ef698,4,18:30,,No,50,2,25,50,2,Waxing
159,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.96771662,113.8553314,21.7S - 22.1S,25.20999908,0,0,0,2.36795694,8.73,7.58,14.04,181AU,OG68wa,0,1,1,100,1,1,0,0.2,0.2,20,13:00,18:00,15:30,15.5,05:00,5,5,NA,Trolling,No,Artificial plastic lure,5,0,Bj451,7,18:30,,No,>100,5,25,50,2,Waxing
160,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-22.05275825,113.8781787,21.7S - 22.1S,25.02999878,0,0,1,2.189932811,11.62,10.09,18.69,180AU,OG67ww,4,3,7,42.85714286,0.428571429,1,0.888888889,0.666666667,1.555555556,9.523809524,09:30,14:00,11:45,11.75,04:30,4.5,5,NA,Trolling,,Artificial plastic lure,5,0,Td1604 Hire boat,5,15:45,Hire boat,No,0,1,40,5,1,Waxing
161,24/09/15,15267,13,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.97768396,113.7965251,21.7S - 22.1S,25.20999908,0,0,1,1.569947093,12.46,10.83,20.05,181AT,OG68va,3,0,3,0,0,0,0.292682927,0,0.292682927,0,06:00,16:15,11:07,11.12,10:15,10.25,10,NA,Trolling,,Artificial plastic lure,5,0,Eo122,5,16:30,,No,5,1,25,15,1,Waxing
162,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.76642347,114.2044265,21.7S - 22.1S,25.04999924,1,2,3,1.830435751,4.88,4.24,7.86,183AY,OG78cf,30,0,30,0,0,0,13.33333333,0,13.33333333,0,09:00,11:15,10:07,10.12,02:15,2.25,2,NA,Bottom-bashing (anchored),No,Squid,10,5,Ex808,3,11:45,,No,50,2,25,10,1,Full
163,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.76522042,114.1864213,21.7S - 22.1S,25.04999924,0,2,3,1.825184013,4.63,4.02,7.45,183AY,OG78cf,12,3,15,20,0.2,1,6,1.5,7.5,10,09:30,11:30,10:30,10.5,02:00,2,2,NA,Bottom-bashing (drifting),No,Squid,15,5,Dp790,3,12:15,,No,25,1,30,25,1,Full
164,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.83301056,114.205777,21.7S - 22.1S,25.04999924,0,1,2,1.829890005,2.04,1.77,3.29,183AY,OG78ce,1,0,1,0,0,0,0.5,0,0.5,0,10:00,12:00,11:00,11,02:00,2,2,NA,Trolling,No,Artificial plastic lure,5,0,Dw815,4,13:00,,No,>100,5,20,50,2,Full
