"exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments","GlobalID","created_date","created_user","last_edited_date","last_edited_user","Did anything detract from your experience at this site?","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?","x","y"
"213B89B9-A061-46D6-9D81-1DA2454E2854","Boat",NA,"Demersal","Bait","8:00","9:30",70,24,30,0,"Nanny, black ass, sanmpson fish","EndOfDay",NA,"B4008B35-1001-48CA-910C-1B84606B160A","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.3659681,-34.04882761
"048FAB52-81C6-4CB1-936F-AF8371CA17E3","Boat",NA,"Demersal","Bait","8:30","13:00",50,4,9,0,"Black ass, hardly","EndOfDay","Not enough fish","0D987B42-1EB4-48D2-8F06-F18756CD6484","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","Other",NA,121.9273663,-34.1387184
"398B4E99-903B-4496-BC49-A98D270E0957","Boat",NA,"Demersal","Both","7:30","13:00",70,15,7,0,"Nanny. Black ass, squid, whiting","Weather",NA,"571A956B-06C9-4929-A9CE-06AE90B5B75E","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.6513466,-34.01029062
"20C6CF7D-2C3A-4641-9E8D-44847C499600","Boat",NA,"Demersal","Bait","8:30","13:30",30,4,6,0,"Nanny snapper, coral trout","EndOfDay",NA,"5A8847DA-64DE-4DA7-B37B-AF6A2413C164","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.9494965,-33.90052914
"BBA47F52-25B3-4F74-B0DD-259D4C45790A","Boat",NA,"Demersal","Bait","8:30","13:00",75,15,20,0,"Nanny","EndOfDay",NA,"FD4F6F1D-75B5-415F-9C0F-C572C81443EC","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.359579,-34.04917272
"E7531437-45E3-42C1-8E38-8412BD1759FF","Boat",NA,"Demersal","Bait","7:30","13:30",50,6,4,0,"Nanny, black ass, sea sweep","ActivityChange",NA,"95CAC044-624A-46BD-AB1C-21BF9F244E1F","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","Conditions",NA,121.8721601,-33.93200083
"BD02C618-9921-4485-8CA4-B4F976187273","Boat",NA,"Demersal","Bait","10:00","13:30",20,10,20,0,"Gummy, nanny, black ass, queen, harlequin","EndOfDay",NA,"0DA5921E-B80C-4E72-8EF0-95B56E1996DE","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.7935391,-33.92817831
"B5D87152-43D2-4885-9615-53C5A6D25BCD","Boat",NA,"Demersal","Bait","6:45","11:00",70,24,12,0,"Nanny","EndOfDay",NA,"D6473895-85C8-4289-A587-75778A2BC818","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.9827785,-34.14495702
"7C3BADAA-8EB8-4E4E-89CD-1C76BC4668B2","Boat",NA,"Demersal","Both","9:00","13:00",35,9,20,0,"Nanny, swallowtail","Weather",NA,"2EBF3341-AC4F-49DE-A30C-0D9F8CDBBB4F","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,122.1114697,-34.02614981
"23152F3E-9ECC-4E7C-BC0D-60D49739CD0D","Boat",NA,"Demersal","Both","6:30","13:00",80,15,2,2,"Nanny, black ass , queen, sweep","EndOfDay",NA,"175871F0-E754-4315-81B1-AA16C975B9A9","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.8409322,-34.24970007
"F3669DA2-3F16-4AA9-9692-AC179C47F32C","Boat",NA,"Demersal","Both","10:30","14:30",48,0,1,0,"0","Weather","Low catch there","688CDBD5-2846-4784-B68F-45EE033B0892","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","Other",NA,121.9559854,-33.91613268
"56ADECD6-71FB-4139-91E2-B597D64C0770","Boat",NA,"Demersal","Both","8:00","12:00",180,30,5,0,"Nanny, pink snapper, queen snapper, black ass, blue fin tuna, giant the ally, sea sweep","BagLimit",NA,"61B4B435-05E2-402B-B802-C4130B3B06AB","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","Conditions",NA,121.7640189,-34.50768281
"1ADC2F92-3F14-4E68-A2CA-EA383A339768","Boat",NA,"Demersal","Bait","9:00","13:00",90,3,5,0,"Nanny,","EndOfDay",NA,"8AE68BCD-B937-4DCB-88F9-FA2D7B7B7253","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,123.3043171,-34.5373951
"14E17438-3700-45C3-AC6F-D187E8E7DC1C","Boat","15/4/22","Demersal","Both","7:30","14:00",80,20,6,1,"Skippy, sweep, nanny, yellow jacket, yellow tail king fish","ActivityChange",NA,"2FECF0D1-6E2C-4D66-BFC2-2F412AAFDE66","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,122.2215013,-34.38138244
"6A4A6782-1694-4116-A96A-EC8CCC27776E","Boat",NA,"Demersal","Bait","7:30","15:00",60,20,10,1,"Nanny, black ass, Harley, Fox fish, whisker shark","EndOfDay",NA,"3B48D4C9-C243-4415-88D0-84695B81A58D","15/4/22","Nicole.Hamre_UWA","15/4/22","Nicole.Hamre_UWA","No",NA,121.877342,-34.04892554
"6C90B398-CD00-4F55-B737-74F0F190422C","Boat",NA,"Casting","Bait","8:15","9:30",10,7,7,0,"Herring, mackerel","ActivityChange",NA,"9FB6FC0C-AA87-470D-B29C-80607EBD5EDE","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.9404611,-33.93971295
"323B6228-C942-4F03-B824-D68869617B0C","Boat",NA,"Casting","Bait","8:00","9:00",10,0,30,0,NA,"LowCatch",NA,"879D438B-AB37-4FF0-9A5C-E01994ADAFF1","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","Other",NA,122.0009047,-33.83787522
"323B6228-C942-4F03-B824-D68869617B0C","Boat",NA,"Casting","Bait","10:00","11:00",15,1,100,0,"Queens","EndOfDay","Seal took the line","0BD03E30-F9D8-47B8-A247-7BF51F674EAE","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","Other",NA,121.9597755,-33.8413502
"C73F7BE9-CA48-47A5-AA44-065982C0EB7D","Boat",NA,"Demersal","Bait","6:30","10:30",160,10,2,0,"Nanny,","Weather",NA,"446ADA4C-64DE-4D39-868C-662FCCCBE812","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.7941138,-33.91365645
"ABC2BF10-E1B6-48EB-A07A-E0083F3E0C5A","Boat",NA,"Trolling","Lure","8:00","11:00",3,6,0,0,"Pike","EndOfDay",NA,"61DD0806-9AF3-45D9-BF84-5058E09DB6E8","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,122.0210664,-33.96824744
"DBFF0C9F-3BA8-4702-AA67-6090927E3107","Boat",NA,"Casting","Bait","8:45","12:14",15,30,2,0,"Whiting","BagLimit",NA,"B5847E26-FC90-4123-A045-FD9D4D4B427A","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.7935484,-33.91275087
"524696E0-82EA-4C76-A245-6260F653B258","Boat",NA,"Casting","Lure","12:00","13:00",10,0,0,0,NA,"ActivityChange","Jet ski","CFF61E72-BC8A-456B-A8AD-03C6C00641F2","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.9335395,-33.83683064
"0B70C41F-1E32-4C3D-9AE2-A5967B98C950","Boat",NA,"Casting","Both","10:30","14:45",5,15,2,0,"Herring","EndOfDay",NA,"AF6E103B-51FE-438B-900E-C33CB63ED662","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.9023385,-33.91988461
"AF150A0D-D6D4-4CD9-BAF3-CF637838D775","Boat",NA,"Casting","Bait","11:30","13:30",4,6,3,0,"Herring","EndOfDay",NA,"89D8F352-5358-49E6-BBB0-7D9A4BFEE700","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.9372912,-33.86339036
"B0124CF8-94EB-4708-B39D-A720E778334E","Boat",NA,"Demersal","Bait","8:00","12:00",80,26,10,0,"Nanny, black add","BagLimit",NA,"29F41370-83A1-48DC-A0B1-672D5FF55B37","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.835374,-34.24819145
"AB7D3D77-CBDF-4630-99A4-54130DC2E359","Boat","16/4/22","Demersal","Bait","9:30","13:00",30,12,15,0,"Queen’s, nanny, black ass,","EndOfDay",NA,"FE7069A5-C352-4733-A652-E3F2D2AA15B1","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,122.1423072,-34.03500485
"B7AE74C4-3B39-4D96-A367-269DAC4049D6","Boat",NA,"Casting","Bait","11:00","14:00",9,12,6,0,"Leatherjacket, herring , king George whiting","EndOfDay",NA,"8DBE7E9A-A429-4AD4-8227-EF71E8CDE795","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.9464705,-33.86121259
"26A14717-2139-45EA-A7AA-95F0B2DF441E","Boat",NA,"Demersal","Both","6:00","14:00",40,4,2,0,"Nanny,","Weather",NA,"FE92B0B1-75FE-497C-8945-991566DE2759","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.9341225,-34.13738249
"C6E12DEE-DD3F-4472-A9E2-B6111B582C47","Boat",NA,"Demersal","Both","8:00","14:00",70,12,20,0,"Black ass, nanny,","EndOfDay",NA,"0D3A75E1-062C-42CE-8BFA-FEE81FAF3749","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,122.0387314,-34.18682427
"5ED0FAF2-4356-4A17-B4A2-C5FDEF7CE010","Boat",NA,"Demersal","Bait","7:30","13:00",97,32,40,0,"Nanny, black ass , yellow tail king fish","EndOfDay",NA,"66F35227-0804-4645-B7BD-CFFAC9DBB90A","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.9820503,-34.47359971
"09DCE737-8229-429B-9430-4A4B31F4B19F","Boat",NA,"Demersal","Bait","9:00","15:00",40,22,5,0,"Whiting,","EndOfDay",NA,"0161D323-F4BE-47A0-B80E-5496F551D8E1","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","Expectations",NA,121.8744001,-33.91931474
"51B63E4E-F91D-4110-B527-E5895B154122","Boat",NA,"Casting","Bait","11:00","15:00",18,30,4,0,"Whiting","EndOfDay",NA,"AF82E5A7-5168-4FFD-8723-984B0831FD9E","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.7889094,-33.90887007
"2554BB3D-B172-4E0A-A31F-F0AEFB0FE636","Boat",NA,"Trolling","Both","13:30","15:45",3,0,0,0,NA,"ActivityChange",NA,"B8595975-C13F-4716-8635-2280FFCFEEBA","16/4/22","Nicole.Hamre_UWA","16/4/22","Nicole.Hamre_UWA","No",NA,121.7928701,-33.91171872
"CFC1C208-99EA-400C-A44E-59F7568436C9","Boat",NA,"Squidding","Lure","7:30","9:30",6,5,0,0,"Squid","Weather",NA,"C4541636-F10C-432E-9C86-76B3E373F170","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.9037082,-33.8639506
"35A2D570-AA32-4742-8780-CE1936174F5E","Boat",NA,"Casting","Lure","8:00","10:15",0,23,50,0,"Herring","EndOfDay",NA,"9033853D-C618-4CFA-BB10-EBC6AC3F0F8F","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.9034453,-33.85383429
"C5E9BA25-E6A4-4BD1-A85B-93AA29E204CF","Boat",NA,"Demersal","Bait","6:00","10:30",60,2,2,0,"Queen snapper","Weather",NA,"D1A9CDA0-1F20-44E4-A001-83B0A100B635","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.6865297,-33.95411845
"78DA4AC9-7A19-456C-9EFD-70A2827639D8","Boat",NA,"Squidding","Lure","10:00","12:00",16,0,1,0,NA,"EndOfDay",NA,"A55FAAE5-BBB1-4ED1-AE97-67F44828EC8C","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.9014605,-33.86255991
"4C47C3D8-0F8A-42F9-B444-E80C9FE0912F","Boat",NA,"Demersal","Bait","8:30","11:00",75,14,8,0,"Nanny 13, 1 breaksea","Weather",NA,"196261CA-B6B6-4526-9FCC-7606F63A782B","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.4850643,-33.966009
"0A746C95-EB73-45C3-A5BE-338F291883EE","Boat",NA,"Squidding","Bait","10:00","12:00",8,7,2,0,"5 Herring, squid 2","EndOfDay",NA,"5B787889-2D53-46CC-BE8D-F2318E62324F","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.9053883,-33.86645856
"1965DC34-C1DD-4374-8FAA-82ABDB43CB46","Boat",NA,"Casting","Both","7:00","9:00",8,0,0,0,NA,"ActivityChange",NA,"14963D07-6615-4788-B160-A676E674CD1D","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.9062829,-33.85921788
"1965DC34-C1DD-4374-8FAA-82ABDB43CB46","Boat",NA,"Trolling","Lure","10:00","12:30",0,25,12,0,"Herring","Weather",NA,"7B6AF82F-3B19-4605-8CD6-F08952CDCCA1","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.9062311,-33.8624745
"467CD45A-DD62-49E6-A272-CB9FF2B1C2CD","Boat",NA,"Casting","Both","11:00","13:15",0,5,10,0,"Herring","EndOfDay",NA,"A3089541-6480-42F5-B78B-B93E89A0B953","18/4/22","Nicole.Hamre_UWA","18/4/22","Nicole.Hamre_UWA","No","No",121.8974683,-33.86764821
"FD180512-D4B4-4D2C-B9B7-FFB78DC1A633","Boat","18/4/22","Trolling","Lure","14:00","18:00",0,8,0,0,"Herring, squid, garfish","EndOfDay","Around ram island, stayed night at ram and came back this morning","135B05BF-7DE9-4B71-A36B-72A6EF8205F8","19/4/22","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","No","No",122.1332567,-34.03367478
"E2D541F3-587C-40EF-9330-3C34F5D52444","Boat",NA,"Demersal","Bait","7:00","9:30",30,6,10,0,"Harlequin, nannaguy","Weather",NA,"E719DDA3-2BB7-4DB5-A2E3-CE6014F6C426","19/4/22","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","No","No",121.9907597,-34.05181071
"13C582EB-CB2A-4399-9532-923B3E14FCAF","Boat",NA,"Demersal","Bait","6:00","12:40",75,24,3,0,"Red snapper. Black ass, swallowtail","BagLimit",NA,"B14EACB6-D91E-49FE-990D-EBF73EE2FFAA","19/4/22","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","Conditions",NA,121.6017096,-34.02630282
"60BF6D99-857D-4210-852F-DC3456D4236D","Boat","19/4/22","Demersal","Bait","8:00","12:00",60,20,10,0,"Nanny’s, black arise, queenie","EndOfDay",NA,"3BF914C4-1F9B-4DFB-A552-7524BF9ABF7A","19/4/22","Nicole.Hamre_UWA","19/4/22","Nicole.Hamre_UWA","No","No",121.6963295,-34.00716426
"2bc857c7-e7e1-4276-80c5-8e07fae4c1bf","Boat",NA,"Demersal","Bait","8:00","10:00",30,2,4,0,"Nanny, queenie","EndOfDay",NA,"fd7e43ed-4072-4b3b-b3ae-1f6c5c52d356","4/20/2022 3:24:00 AM","Nicole.Hamre_UWA","4/20/2022 3:24:00 AM","Nicole.Hamre_UWA","No",NA,122.2343283,-34.00855025
"2d99b2bc-9cbf-44b5-aa40-827e88f53f1a","Boat","4/20/2022 5:02:38 AM","Casting","Both","9:15","12:00",10,14,2,0,"Herring, squid","Weather",NA,"2f692b4c-4b72-4687-a4f6-ccf849a04d91","4/20/2022 5:03:37 AM","Nicole.Hamre_UWA","4/20/2022 5:03:37 AM","Nicole.Hamre_UWA","No",NA,121.904153,-33.92054626
"934945f3-79e9-482d-a363-6ab9d499fb65","Boat",NA,"Trolling","Lure","10:00","12:45",45,0,2,0,NA,"EndOfDay",NA,"d35afdad-d09a-40a4-8b2b-7ad2e26ebe6f","4/20/2022 5:09:02 AM","Nicole.Hamre_UWA","4/20/2022 5:09:02 AM","Nicole.Hamre_UWA","No",NA,121.9019375,-33.91889747
"8c7d2a0a-56c0-4f53-b19b-8a22b70dc03c","Boat",NA,"Demersal","Both","8:00","11:30",40,6,3,0,"Queen’s, black ass","ActivityChange",NA,"54134088-5d47-4458-9c56-455cdece0c22","4/20/2022 5:46:27 AM","Nicole.Hamre_UWA","4/20/2022 5:46:27 AM","Nicole.Hamre_UWA","BadConditions",NA,122.0119304,-33.9684136
"d15dace8-87a0-4972-9774-08afc83abe75","Boat",NA,"Demersal","Bait","9:30","13:15",40,3,10,0,"Whiting","Weather",NA,"09a29bf2-6663-443e-baf9-a53d071f78bb","4/20/2022 5:50:39 AM","Nicole.Hamre_UWA","4/20/2022 5:50:39 AM","Nicole.Hamre_UWA","BadConditions",NA,121.9974455,-33.83448748
"a5443cb9-e2d4-4fd0-a8bf-33700aefba76","Boat",NA,"Casting","Lure","7:00","13:00",60,14,10,0,"Sandbo, blue grouper, harly, blue fin tuna, blackass,","EndOfDay",NA,"a8c195c9-593b-42b8-84d0-dfd8e701ef90","4/20/2022 6:24:44 AM","Nicole.Hamre_UWA","4/20/2022 6:24:44 AM","Nicole.Hamre_UWA","BadConditions",NA,122.2465956,-34.15972751
"26b39f16-4154-4203-a416-84d057d5ae42","Boat",NA,"Demersal","Lure","14:00","16:15",10,0,2,0,NA,"EndOfDay",NA,"cae5df93-364b-4b35-b310-d6ae6f0c163d","4/9/22 8:49","Nicole.Hamre_UWA","4/9/22 8:49","Nicole.Hamre_UWA","No",NA,121.9626144,-33.85274293
"e1e791c4-667d-4050-8b2d-cbabc1763c8f","Boat",NA,"Casting","Lure","10:00","12:00",0,12,0,0,"Herring","ActivityChange",NA,"af31f005-ab2c-4af5-9803-df664244f198","4/10/22 4:49","Nicole.Hamre_UWA","4/10/22 4:49","Nicole.Hamre_UWA","No","No",121.8987053,-33.86619203
"e1e791c4-667d-4050-8b2d-cbabc1763c8f","Boat",NA,"Squidding","Both","12:00","12:30",15,2,0,0,"Squid","EndOfDay",NA,"eda7f001-f910-48a5-9ea6-db3146a00bf2","4/10/22 4:51","Nicole.Hamre_UWA","4/10/22 4:51","Nicole.Hamre_UWA","No","No",121.9166495,-33.86475079
"c083df05-2a1b-4eaa-8e8b-78be6d6d23b8","Boat",NA,"Trolling","Lure","11:30","12:30",0,0,0,0,NA,"EndOfDay",NA,"08b9b28e-effe-4ccd-87e4-b3f4e75abd21","4/10/22 4:58","Nicole.Hamre_UWA","4/10/22 5:00","Nicole.Hamre_UWA","No","No",121.8767169,-33.97286974
"976f4ce1-e494-4fac-b6b6-911d85b7b5a5","Boat",NA,"Squidding","Lure","10:30","14:00",10,8,5,0,"Squid","Weather",NA,"1f138cef-fc3b-427d-8d4a-a9ff28c3ef96","4/10/22 6:01","Nicole.Hamre_UWA","4/10/22 6:01","Nicole.Hamre_UWA","No","No",121.9050694,-33.86263108
"54703c2d-4c59-4618-a1ee-7ad7b0f50230","Boat",NA,"Casting","Lure","13:45","14:00",0,0,0,0,NA,"Weather",NA,"aa295eef-5c6b-4f20-ad80-129e3ca36da3","4/10/22 6:06","Nicole.Hamre_UWA","4/10/22 6:06","Nicole.Hamre_UWA","No","No",121.9109272,-33.85794074
"515fda98-1290-4874-a430-5adc406f105c","Boat",NA,"Squidding","Lure","12:30","14:30",4,2,0,0,"Squid, cattle","Weather",NA,"1ac082ca-8a0d-4a60-b865-bb744a94f950","4/10/22 6:56","Nicole.Hamre_UWA","4/10/22 6:56","Nicole.Hamre_UWA","No","No",121.9061132,-33.84990498
"eb5c27c5-13a8-4da9-b4c3-a82b60c20e89","Boat",NA,"Squidding","Lure","5:45","8:00",13,0,0,0,NA,"EndOfDay",NA,"4ab2f8c5-4dea-42c4-9a90-65642b52b82f","4/15/2022 12:20:55 AM","Nicole.Hamre_UWA","4/15/2022 12:20:55 AM","Nicole.Hamre_UWA","No","No",121.9026484,-33.85175305
"7fa98aa1-9948-4ea6-bb8f-2f6d6907102a","Boat",NA,"Demersal","Bait","7:00","8:00",45,2,3,0,"Nannagui, sweep","Necessity",NA,"09a2de9c-9a74-4a94-9efd-31747c597d80","4/15/2022 1:11:04 AM","Nicole.Hamre_UWA","4/15/2022 1:11:04 AM","Nicole.Hamre_UWA","No","No",122.026012,-33.99328671
"64d1ee1c-84a1-4002-9461-4a50b3eb7103","Boat",NA,"Demersal","Bait","6:00","9:00",40,3,2,0,"Nannagui, black arse, blue fin tuna","Necessity",NA,"c17d6dac-72de-43b1-b3db-81fe42d571d9","4/15/2022 1:19:11 AM","Nicole.Hamre_UWA","4/15/2022 1:19:11 AM","Nicole.Hamre_UWA","No","No",121.8893814,-33.92095309
"db148d33-be9c-40bf-b12a-8e7d98c840ac","Boat",NA,"Squidding","Lure","7:00","8:00",6,0,1,0,NA,"LowCatch",NA,"7a29f9ed-70ef-441e-965c-27aac20b63ff","4/15/2022 1:56:09 AM","Nicole.Hamre_UWA","4/15/2022 1:56:09 AM","Nicole.Hamre_UWA","No","No",121.897776,-33.86363511
"db148d33-be9c-40bf-b12a-8e7d98c840ac","Boat",NA,"Trolling","Lure","8:30","9:30",0,2,0,0,"Herring","EndOfDay",NA,"082ab2a4-696d-4352-a915-5bf99cc703c7","4/15/2022 1:57:23 AM","Nicole.Hamre_UWA","4/15/2022 1:57:23 AM","Nicole.Hamre_UWA","No","No",121.9289386,-33.85955643
"48a5e583-8e0a-4224-ba44-44f105847073","Boat",NA,"Casting","Lure","9:00","11:00",0,0,5,0,NA,"EndOfDay","Inshore fishing released herring","2123b7b0-8c90-40e4-8216-0a4de3d71d91","4/15/2022 2:59:54 AM","Nicole.Hamre_UWA","4/15/2022 3:03:14 AM","Nicole.Hamre_UWA","No","No",121.915405,-33.86849719
"f9ba50eb-3783-4575-8621-eb242d578984","Boat",NA,"Demersal","Bait","8:30","11:00",22,0,10,0,NA,"ActivityChange",NA,"5f3e9d40-bc02-44f4-ab0b-ddb3302b2988","4/15/2022 3:14:43 AM","Nicole.Hamre_UWA","4/15/2022 3:14:43 AM","Nicole.Hamre_UWA","No","No",121.8955413,-33.91051483
"f9ba50eb-3783-4575-8621-eb242d578984","Boat",NA,"Trolling","Lure","11:00","11:15",0,0,0,0,NA,"EndOfDay",NA,"ca6cf232-e475-45a8-81d5-3d362c71220b","4/15/2022 3:15:46 AM","Nicole.Hamre_UWA","4/15/2022 3:15:46 AM","Nicole.Hamre_UWA","No","No",121.9309995,-33.88065978
"c1269ca1-4178-4f9f-8eeb-6a3963ad05f6","Boat",NA,"Demersal","Bait","7:00","11:15",16,35,15,0,"2squid, 2 flat head, 25 sand whiting, 6 herring","EndOfDay",NA,"1cb3619d-de54-4145-9475-c2060ca5a37f","4/15/2022 3:29:08 AM","Nicole.Hamre_UWA","4/15/2022 3:31:28 AM","Nicole.Hamre_UWA","No","No",121.8536336,-33.90701565
"e17a1455-fb18-498c-a7d1-ff8bd6ca5af0","Boat",NA,"Trolling","Lure","7:00","9:00",0,0,0,0,NA,"ActivityChange",NA,"b09a26cc-b572-4764-8262-82f6a84308cd","4/15/2022 4:03:49 AM","Nicole.Hamre_UWA","4/15/2022 4:03:49 AM","Nicole.Hamre_UWA","No","No",121.9057708,-33.94446661
"e17a1455-fb18-498c-a7d1-ff8bd6ca5af0","Boat",NA,"Demersal","Bait","9:30","11:00",30,0,2,0,NA,"ActivityChange",NA,"f80f0de1-bf0c-4fb2-8db6-404152894ef5","4/15/2022 4:04:55 AM","Nicole.Hamre_UWA","4/15/2022 4:04:55 AM","Nicole.Hamre_UWA","No","No",122.0261524,-33.88434431
"e17a1455-fb18-498c-a7d1-ff8bd6ca5af0","Boat",NA,"Casting","Lure","11:30","12:00",4,1,6,0,"0","EndOfDay",NA,"78e29f2c-9041-43c4-86c5-53482be7b43a","4/15/2022 4:06:00 AM","Nicole.Hamre_UWA","4/15/2022 4:06:00 AM","Nicole.Hamre_UWA","No","No",121.9000769,-33.8651627
"e58ec471-186b-4132-a04a-8f9764d757de","Boat",NA,"Demersal","Bait","6:30","11:00",43,4,10,0,"2queenie, 2 breaksea","EndOfDay",NA,"8bb6d9c5-1cc1-4955-be1b-c46d96fd7e65","4/15/2022 4:45:32 AM","Nicole.Hamre_UWA","4/15/2022 4:45:32 AM","Nicole.Hamre_UWA","No","No",121.8794528,-33.92705816
"73f69097-9ede-4ca1-92b9-79470a32c70b","Boat",NA,"Squidding","Lure","9:00","12:00",9,1,0,0,"Squid","LowCatch",NA,"82a0220c-003a-49e1-b087-8adfd4d88be8","4/15/2022 4:54:28 AM","Nicole.Hamre_UWA","4/15/2022 4:54:28 AM","Nicole.Hamre_UWA","No","No",121.9067544,-33.88317332
"73f69097-9ede-4ca1-92b9-79470a32c70b","Boat",NA,"Casting","Bait","12:00","12:45",3,0,0,0,NA,"EndOfDay",NA,"22c491c6-a07a-4cd1-8121-4d86c7024db5","4/15/2022 4:55:41 AM","Nicole.Hamre_UWA","4/15/2022 4:55:41 AM","Nicole.Hamre_UWA","No","No",121.9006816,-33.86931982
"7c5c128c-b06b-4385-9f1e-d2fe71ed945c","Boat",NA,"Demersal","Bait","8:30","11:45",70,9,1,0,"Nanny, swallowtail, gummy shark","EndOfDay",NA,"9a112a7b-9f9e-43be-8a42-78213ba74a00","4/15/2022 5:02:45 AM","Nicole.Hamre_UWA","4/15/2022 5:02:45 AM","Nicole.Hamre_UWA","No","No",121.8258337,-34.06592499
"b41919e2-ae6e-453a-83c9-33b4c12b6503","Boat",NA,"Demersal","Bait","10:00","13:00",8,10,20,0,"6herring, 2 rock cod, 4 leather jacket","Weather",NA,"2d51efd5-f02f-4b2f-98e6-9ede16a4dc56","4/15/2022 5:30:09 AM","Nicole.Hamre_UWA","4/15/2022 5:30:09 AM","Nicole.Hamre_UWA","No","No",121.9022225,-33.8828743
"05f2e315-4391-48ab-8db9-4d40ff60db73","Boat",NA,"Demersal","Both","10:30","13:45",30,0,10,0,NA,"Weather",NA,"a77c2604-d5ce-48b1-afcb-4e4460a3e211","4/15/2022 5:49:27 AM","Nicole.Hamre_UWA","4/15/2022 5:49:27 AM","Nicole.Hamre_UWA","No","No",121.9057597,-33.89074415
"bdc2ce8d-33f5-4fad-882b-c1f26feab2a2","Boat",NA,"Trolling","Lure","9:00","10:00",0,0,0,0,NA,"ActivityChange",NA,"7ec44fb2-4daf-4d51-aeab-64a66a3011ca","4/15/2022 5:54:21 AM","Nicole.Hamre_UWA","4/15/2022 5:54:21 AM","Nicole.Hamre_UWA","No","No",121.8878792,-33.93688474
